product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,48,543,2,1200,35,20,30
9e261f5543c32312afa68843fabcc119,pet_shop,33,964,1,4600,46,27,28
63085bb4366ded27bcb63cbb59b4103a,bebes,53,872,2,13100,38,47,44
ebe595e1317f86ea08bd4fbe8f92bc1b,moveis_decoracao,46,709,2,1300,50,30,30
94a6c010ef78e62cab34c6caf0a69b5f,consoles_games,51,113,1,100,20,3,15
08ddfb809affc027d1aec6d639969dbc,telefonia,60,2151,2,167,18,5,11
e33df02e384487f2bcd3788619f89215,utilidades_domesticas,48,274,1,350,20,30,30
a082e9e8862e9af2f5a67c2dd1594010,esporte_lazer,54,1411,1,9200,48,26,29
c589625c8ccc7bfd2e8f1fb041e24c4a,beleza_saude,60,919,1,150,22,3,15
1c9b5793de6c3d9117b6218552c87a8f,perfumaria,54,956,1,50,16,5,11
f0c093c76173e238666bd40e2bf6217f,casa_construcao,53,1135,4,2650,40,100,20
05216a143a65ab59fc48fb996e7c12d7,fashion_bolsas_e_acessorios,53,353,1,200,16,2,11
f15c46e2da924b1fc76fe638911262bc,consoles_games,49,1944,1,650,16,16,16
b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,55,934,1,2150,42,25,15
d4bf1e29f41deda5c71da49e4d39fb1d,cama_mesa_banho,42,119,1,250,30,4,40
765a8070ece0f1383d0f5faf913dfb9b,esporte_lazer,44,1186,1,683,20,19,19
57f2bc497c1a3ebe41ba7a06d78ed159,relogios_presentes,55,336,4,250,16,2,20
a61e6f38c9e407c7d764ea09d34b0a76,,,,,200,16,2,11
ed422fce524c3594fa48735099ec0d6a,moveis_decoracao,42,392,1,5700,30,30,30
747152211829957938862c1c57a30f16,moveis_decoracao,59,1862,2,1550,60,14,14
1a758361b1c10b3ffe3d3373332de319,esporte_lazer,56,819,4,175,17,10,13
fcd119ff3868ddbb0013932039418ede,livros_tecnicos,46,545,1,550,24,3,17
fadc89c2a60ff96b18827644074dfd70,utilidades_domesticas,52,827,1,1800,30,30,30
181097c3de536f867a3c1dcfb06970de,cama_mesa_banho,38,365,1,1200,38,20,25
13a05309c09bd28a2d0418005ae7a55b,malas_acessorios,64,557,1,1200,19,44,35
483691880798b6f0f657c203494cfe3a,utilidades_domesticas,55,582,2,1050,100,3,15
4821fcfd5ac4f89ee295f3ac1f20c7a3,utilidades_domesticas,45,567,3,2900,52,3,32
fea7f0c147905a41ca324c0e3234a4c7,informatica_acessorios,60,2127,1,225,18,10,16
8fe93eb771226eeff303130838348e81,brinquedos,54,1113,2,3250,32,14,17
11cf21fc07b965dd7f4bf7a2c3e5f1c4,eletrodomesticos,51,280,3,450,27,13,17
0f9a07df17934769a978a9b2917ba8a3,automotivo,58,579,4,550,33,27,26
e71979722971f0e661a45658746f8af7,cama_mesa_banho,54,236,1,950,34,7,32
ac20a9614b6db9e7289b85c4f4b6216a,eletrodomesticos,59,190,1,1250,65,8,38
2f13d1dc8b4e1d9d8027be50339546a9,moveis_decoracao,48,895,1,2650,30,30,30
9565229244e9341fb8c8069879cf73cd,cama_mesa_banho,60,234,1,1700,34,7,32
d6443622b97746fcd40fefeac38a9964,beleza_saude,56,1897,1,293,21,12,17
064d09b1de34c17dbacfa4096f79f256,ferramentas_jardim,55,992,1,400,16,7,16
72f78c618c8f81c2b8f0ffd2a51293b4,esporte_lazer,49,493,5,1800,52,8,21
2d9ea8e50b1cfa0b4e2678e63ffaf630,utilidades_domesticas,60,208,5,17500,66,23,51
ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38,735,5,800,20,20,20
2ae40c35ef6620f730a55329d0cd3301,esporte_lazer,37,968,9,700,30,36,20
322c315bc0661c64fdcab7a70dbc0354,consoles_games,60,578,4,1000,20,30,20
d4ef01e7655c13ceef1d7d248e0fdd99,cama_mesa_banho,55,211,1,195,32,4,23
679a3e5e1d2bb68982be5734c6e55e63,casa_construcao,57,565,4,800,38,38,22
d9bba71d1d1ad35925593d365a2ab43e,eletronicos,58,1473,1,1850,56,12,39
ebfe7a4ca40dd34375e373405a114c32,utilidades_domesticas,49,79,2,417,19,11,18
fb19ac22e32dfecea21afbdde4b97b5f,telefonia,54,804,2,100,16,13,16
6cb17f17ee982e47c1b99fc0d67b1a8b,informatica_acessorios,55,907,3,1400,16,17,23
9330504b97ecb321002b3f0af1f0f467,cama_mesa_banho,58,624,2,467,45,4,35
ac1789e492dcd698c5c10b97a671243a,moveis_decoracao,41,432,2,300,35,35,15
dabdc2874e4fc6d00d647f150317d29d,beleza_saude,53,853,1,300,19,17,15
a0a6ba377d74146f38d2de3fca3817ae,utilidades_domesticas,56,684,1,9350,40,35,40
770c09cc394c3244d902afda4ea364bc,moveis_decoracao,47,709,2,1500,30,25,25
aa8bc5595ba5d066c744e14995402cdd,perfumaria,56,680,1,333,20,13,14
0366dd798c6de7ec8d16c23de6a82cfd,pet_shop,53,830,15,3500,39,20,46
3625fbaf8284047185fb0351f2f84ae3,esporte_lazer,55,815,4,1600,25,8,25
4724ffa427f315c485e39b02e21859b2,beleza_saude,52,1059,6,550,16,9,11
71f4e8616f830f33d1059bad50cacf99,esporte_lazer,48,886,1,200,33,4,13
34cca2ce290bf56db69e0f6d2104fc37,beleza_saude,41,756,1,150,23,4,17
79cdc73931bb8e30077784ebbd2a16fc,papelaria,50,337,1,1900,20,50,38
3743820de2227103b72b029a352fb98b,informatica_acessorios,38,391,1,183,16,16,11
79e42c4fa2bde6e0c828d23c4fb7df35,instrumentos_musicais,57,962,4,900,42,8,40
38bd9bace6634c6a98f17942fb637acf,fashion_bolsas_e_acessorios,13,218,1,400,20,20,20
b3dc35a7b0042136507e1c174bd7cd2d,automotivo,59,2951,2,150,16,7,11
40b09f33e646d488df2ca6fec4082d50,papelaria,56,275,5,7150,60,20,29
fc9ccf6863eb3c05fbaa46d4382540e7,automotivo,46,458,1,400,40,20,30
827f677ed9cd1e18a5f4e8ecd4eb7489,telefonia,42,351,1,200,19,3,11
09dbbe2c4f26cad4d560aea043f9632c,bebes,32,1531,2,800,40,30,50
c344623528c017d4fa7c51cb56d17a98,perfumaria,32,703,1,552,23,14,19
a694f2632fae82ef419fd71587103dc9,esporte_lazer,44,461,1,5100,60,30,30
fca62108387e25005784da2f551466a1,moveis_decoracao,42,87,3,14600,84,8,84
2de5c479fb0c490a0f2a2f3ab36e71b6,ferramentas_jardim,56,511,6,1050,22,21,16
eaeb396efeff789c9e55a5126a2c6885,cama_mesa_banho,59,396,1,550,25,2,20
a2ff5a97bf95719e38ea2e3b4105bce8,eletroportateis,40,849,2,11800,40,43,36
27c0cea4dc76549f5bd124d9cad0ae3b,bebes,57,346,2,13700,55,30,55
e3a3f867448d4e54c737944db7122dbd,cool_stuff,33,895,1,1100,42,25,15
1613b819ab5dae53aead2dbb4ebdb378,automotivo,60,982,2,50,17,10,15
333f69c22d63fc171fccf98d48ee742b,informatica_acessorios,56,303,5,667,17,9,16
4182ad8f6fd91b6064f2d1097d8a4291,beleza_saude,38,929,1,1097,18,18,16
7aa53bb43cb5b12d70be2a69d1e3c364,malas_acessorios,58,487,3,16200,26,57,39
e06ff9a961edac4a89f5451882861adf,utilidades_domesticas,48,1430,2,800,30,10,25
33fac76e7f17367dedaef7954bbb33b4,beleza_saude,63,1113,2,550,20,20,20
e5458c88e2edc3d9d1109ae906fdbc62,automotivo,58,117,1,350,30,15,25
bf818ef79f0bf94fcefe6d0f1c707cda,cama_mesa_banho,60,230,1,2075,35,9,25
9bc7d25a36d620cf449cfdebe3de132f,beleza_saude,45,287,4,500,20,7,20
14449f70527389068db24e234b28a37d,beleza_saude,58,2076,4,300,20,2,25
18b0e642cbae7251e60a64aa07dd9eb9,informatica_acessorios,24,718,2,200,41,2,29
4298b7e67dc399c200662b569563a2b2,informatica_acessorios,58,420,1,200,21,14,15
8f8cb7e4a7f16d339f87f8aa2711a003,brinquedos,36,529,2,650,28,13,15
f0f34793b31e7353a0d77fed40bdb196,moveis_decoracao,59,946,2,25325,95,25,64
ce582a7aa032280b20a5f169195202e7,bebes,30,309,1,150,16,5,16
0b2a1288e8ba64c797e7586c8df75602,agro_industria_e_comercio,38,397,1,3450,33,36,33
2f280e90c002526eeef2deff70199cc0,perfumaria,35,906,1,325,33,33,31
b812780d29a366e40afd8d49b17b6d01,automotivo,48,749,1,800,41,45,11
89f1e78cec2da8a550bc341cfc36c066,esporte_lazer,16,1135,2,100,16,13,16
2ac5c215e10e7251979c895510de4121,cool_stuff,23,572,2,200,23,15,15
d1a790e97df2101ed61553a5fc1cfe02,utilidades_domesticas,36,566,3,300,40,5,40
77440e31527d8fa95aaf43bef08068fe,beleza_saude,51,641,1,500,20,12,13
0ed0b763ec2b2da79223ed78dfc0263b,beleza_saude,27,1198,2,1150,26,12,24
88703479ede641552b11881f0d2a6f6b,utilidades_domesticas,42,566,2,2250,52,3,32
23318fc7dadffdde2b4ebf8dadefcf68,moveis_sala,58,487,5,3300,46,9,56
2397e0e56f2c656e794348f4fbdfa3dc,brinquedos,47,1375,1,3000,33,37,22
7b35ccd93a2184646c03b70326626923,esporte_lazer,30,2162,1,1563,20,16,17
d070415dddac66bcbc0a2e4f253c0f81,automotivo,21,2566,1,20100,61,61,37
9760ff15559ef0855c8aa01c00bd132b,informatica_acessorios,57,245,1,500,18,9,16
d4ad9721bda56413600c43c11006cb78,moveis_decoracao,63,1700,1,700,60,11,20
9b20328274686c13d92234f6c1447c18,beleza_saude,42,693,1,1250,30,12,16
bb42f37fc3d9130e4a4339d24a47dd7c,cama_mesa_banho,59,81,1,400,20,2,15
7c2d0df8e5fbfa71d54a400b33a8502e,beleza_saude,59,1515,1,138,12,9,18
00210e41887c2a8ef9f791ebc780cc36,beleza_saude,56,3893,6,300,30,15,15
99a3bbf99a7e2dc51bad09557d1967c2,esporte_lazer,39,513,1,1688,23,17,22
873d2aa3911060e77ac89009410aa908,telefonia,54,172,2,150,20,5,12
caa41bf17e27022341da028e79152c4c,beleza_saude,60,365,1,180,16,13,11
0152cb427657428c06633fce6d721da4,alimentos,57,606,3,150,22,4,17
875bee7b8010ed5307538425241dda8a,automotivo,58,581,3,100,24,2,17
33c98bd750b001296730e4eebb44b579,fashion_bolsas_e_acessorios,52,830,5,200,20,20,12
95d7eeaab4bd14c7ea4b2b95e415d8e0,esporte_lazer,48,1102,1,1400,41,6,33
0ce1e35bdc6af7e582e7ef9363e29b5b,telefonia,57,607,1,100,16,11,9
525f8fbde09c9bf777025c3141fbbc6e,climatizacao,52,346,3,250,22,11,16
c756c946d61f5ffc068418badfb6302c,relogios_presentes,55,175,8,250,16,2,11
2267f81f3634e3fdd5d27151ddad3c26,cool_stuff,53,419,3,9650,86,8,40
41c24b8ce92d1a2cac62db5edfd088b2,relogios_presentes,27,178,1,314,18,11,14
9a21c7ce9df5c19b94d2ea715a23a90c,esporte_lazer,46,183,1,800,25,16,16
ebf19d90623587fde1eff2a222d8b177,brinquedos,53,495,2,1874,38,38,26
738da8ddda2e593acfdc53c2d1520dfa,instrumentos_musicais,63,950,9,8350,105,12,45
606fe329bc6b2d8d63f8d787cd5d0960,informatica_acessorios,36,1437,1,92,18,17,12
9ba7a2e6df6dbaa83fe78f9b4ea0b3fa,moveis_decoracao,52,1878,3,2350,104,4,68
5fff011a1080f30f5ef452bf7ea65820,automotivo,58,885,3,1400,19,26,16
9c7bdf67b06b419aefb93cfdfc96c55d,esporte_lazer,25,823,1,476,17,14,14
3eef0cb94ba82de806bb30ab743c7655,moveis_escritorio,26,1177,1,11880,50,60,27
bf78843cda99fe99d2246a94a4a465a3,bebes,23,591,2,400,24,16,25
77cad52aa444e612b99517bebbb4abb2,pet_shop,63,1451,2,1250,35,20,45
10a6596b3224c408ee46c8aaaa2977cd,eletroportateis,58,823,1,450,30,20,16
f7944bea06011a56749cb63cb546b89a,informatica_acessorios,58,1745,2,6550,30,30,20
76f71ec385ad031b06d5ad8be0440260,fashion_calcados,46,647,2,1200,20,9,21
f7a17d2c51d9df89a4f1711c4ac17f33,utilidades_domesticas,56,1245,5,350,22,8,19
6a1a04054158fe995e1688d8f79605b2,esporte_lazer,59,254,1,1650,40,45,25
cebff45f1d1558430be0e07ac0df6a68,automotivo,56,960,3,1400,30,30,30
de5dafaae0182647bb67d4b81b37f36f,brinquedos,42,571,4,4735,39,43,36
c47696608d548c9999a92966e435b3f6,esporte_lazer,43,248,2,850,60,15,15
d902e8400cd0c58b64ea157af940e670,bebes,52,786,2,3800,44,23,43
e435ceb7ced9b8446defd858630454ed,beleza_saude,28,792,1,440,20,11,17
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
bc0f31b5e89dfeba8169ad1123d44d2b,climatizacao,46,1215,1,350,18,5,14
6994f9a9c56c7684b24d7d4a00e7026f,informatica_acessorios,43,1527,1,700,24,8,16
ba3f298a122a95c4928e8b8628e8520e,cama_mesa_banho,50,111,1,2200,30,20,25
7d5d1204ad4036e30b0d4afce077f396,pet_shop,63,688,2,200,20,10,20
4fec1ad678269e2167a25f1db2550c33,utilidades_domesticas,28,465,2,200,30,20,20
793ee3bd01e3ecec7ab94aed9aeee415,informatica_acessorios,40,1076,1,950,36,15,16
6bd248f93425ceeb625a8a97e2404112,papelaria,39,217,1,550,46,10,32
cd82271424be9568801391194697361c,cama_mesa_banho,56,999,1,400,19,13,15
00f8c37377b038c9c791128d2f928111,eletronicos,32,302,1,100,19,15,17
7e78ca7b03df674ba01752a0344b3ebe,telefonia,58,399,1,150,19,4,11
dbaee28f4ee64465838a229582d77520,construcao_ferramentas_construcao,58,1178,2,418,19,6,13
b3cf0a98f31b76ed0cec13d9c77102c4,market_place,26,1528,1,1300,33,6,22
a035b83b3628decee6e3823924e0c10f,perfumaria,53,2235,3,1450,20,25,20
522a61b8bf90717d1dede67a67459a4a,construcao_ferramentas_jardim,33,164,1,800,16,16,12
f6dc856631040b5a7843b14a94b09b96,pet_shop,48,1594,1,15550,47,32,62
3a2df6d2493defbb3b0f25c4f359423f,pet_shop,53,295,3,1100,20,25,20
ff5f8606556b625613f069a5a9a48966,bebes,63,554,1,2300,27,14,27
4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53,603,1,5950,65,11,65
5fb1e24560c31b0eaa1911d4247187ed,brinquedos,34,649,3,2600,33,12,26
368c6c730842d78016ad823897a372db,ferramentas_jardim,57,366,2,1650,30,22,30
45ba26803dbbdb26ec5757546929ac89,pet_shop,38,88,2,400,16,16,16
596e3ace8e8329beb05bb40700a659f7,construcao_ferramentas_construcao,60,1154,1,450,16,10,11
8338cef8355d238f43711dcb9c0657b2,moveis_decoracao,59,473,1,700,30,3,20
1aa5ffb5e73a8635a5d4619a96d012fe,cama_mesa_banho,57,125,2,2400,70,10,60
cb81df0e3ccece253557f2a07df4727e,esporte_lazer,25,469,1,225,18,15,16
2e830c73f28d3b8542af03cf2637dfc4,eletronicos,34,214,1,275,24,9,17
33ec1056063990a554e2e2cd85219de5,cama_mesa_banho,60,624,2,400,57,4,28
c53136cc2d9c25f291925712487f22eb,cama_mesa_banho,60,226,1,1600,49,7,40
aa70ae9ee9a798d44ae6e00ce6d82cb1,beleza_saude,60,919,1,150,22,3,15
5c59756861f289b773f83871924200eb,cama_mesa_banho,40,729,1,3100,20,30,30
0c2ec8ad337c82681af769354356e4c2,moveis_decoracao,49,1378,2,2000,20,65,20
3362ea39c2b9a88dc82f2cd6f6838bcc,utilidades_domesticas,57,475,4,200,40,11,30
69e3a7b303638194dc5edd5e6abff8ff,fashion_calcados,40,303,12,400,29,7,16
4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43,1002,3,10150,89,15,40
ddcb7473fdc5368c019e3ef6fbde816b,automotivo,54,586,1,2950,41,19,41
b596e2d70dd2f5fb5ff9ee2a1c803e5b,esporte_lazer,53,748,2,6300,42,20,32
1782400950423c9b12600278b8ef65d3,perfumaria,58,553,1,567,23,15,16
6d811b6e8cada9a8f7f38bb315620e1b,esporte_lazer,59,447,5,8700,25,60,40
38afdf723b95d455b418a0f57d623c6b,moveis_decoracao,38,479,3,2500,34,6,28
c3fb02b29695e526cd3988bdd55ba013,bebes,24,655,1,300,42,25,15
7faa2f80dd4c483a89f204c073c5b447,relogios_presentes,57,1343,3,400,17,12,12
423a6644f0aa529e8828ff1f91003690,agro_industria_e_comercio,54,2352,3,5800,30,30,20
8471182114c4e0e3b1586fef0ad240a9,automotivo,30,313,4,500,25,16,20
89fe9f3c22efcfa4bd05c0cf71c70a18,pet_shop,53,482,2,200,18,9,14
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49,295,1,150,16,5,17
7648a2a07675230af77cdcd849834e57,beleza_saude,45,2616,1,1600,25,20,20
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58,1390,2,3475,54,13,48
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12,2411,1,380,17,11,13
c795f412e17c825c7765adfdb4ecdc56,pet_shop,46,497,2,300,30,10,17
b44ac72ece514e2e7985803cf7cefbc5,livros_tecnicos,49,894,1,367,18,5,15
db61ac5970110fba38fe6caf8844dbf5,cama_mesa_banho,58,662,5,650,26,5,25
cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,44,445,1,550,30,3,19
41ddd4c8779d0943ee7706c384eeee8f,pet_shop,34,1540,2,700,24,20,24
2132979d9b6f64e99b8c9bb4da4e0323,informatica_acessorios,12,676,2,496,36,13,35
7aa09531577c4f30eaf1f6cbe61f6536,esporte_lazer,56,1249,1,4350,20,20,20
515ba7ccc6abbd1c0f5016704a0184e2,pet_shop,59,678,4,1400,40,20,30
96ac5914ae8307995bed8c15fc1bcebb,moveis_sala,47,521,4,1250,52,8,13
e3dd5a5b73bfbb610ada4ed74a6612b6,pet_shop,32,1244,1,138,17,13,14
e3a67a7350378910b2eb888ba9d2d095,telefonia,50,519,1,100,18,6,11
794a58949439ec61f210c58f05fcd177,automotivo,55,544,1,550,18,5,15
46f739c1cd676603026c0af4d29ef7a5,automotivo,55,212,3,1850,20,15,20
170b033abb14ccc92a21b95dba58fa90,utilidades_domesticas,55,757,4,325,25,15,16
3366363f84c6f967f12d15a59b1e7839,informatica_acessorios,33,1303,1,200,31,13,11
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40,207,4,150,16,2,11
30e010e9df8943899f267097d49b5c1a,beleza_saude,56,825,1,1300,22,26,20
9d4ba0f6da482eab474c47de79c2afcc,informatica_acessorios,58,1484,5,1700,54,6,23
2cbc1ae9dc8c4d81b096db0ee01ae0e6,relogios_presentes,53,184,6,200,16,2,11
96a8e69f40810916a191425f42eb4b19,informatica_acessorios,41,635,1,513,22,14,19
acdb0f19ecde303b46ede05c270ad40d,informatica_acessorios,56,813,4,650,17,5,12
3b7929cc079c14493fb6fb3373dbc1e1,audio,21,68,3,1075,40,20,30
a01d67702cc563c68a6860bd1547cd53,automotivo,46,377,1,5500,28,32,40
cbc7a92fc315194a3965b32acc10fc1c,automotivo,49,1565,4,250,40,10,17
54c9eeb3eec23150e817e2048c9c4c31,informatica_acessorios,52,218,1,800,34,15,19
9055dd3dc18725216cbe35e1999e692d,utilidades_domesticas,25,472,2,500,16,12,14
d08be8dd645faa82eff8d59fb8c23ffe,automotivo,57,234,1,5350,91,19,33
cba1a3cf642112a308969fdb2c9f687d,construcao_ferramentas_iluminacao,53,981,3,600,21,30,21
9393c06fcb6d7bc8e988eea2a0ecc64d,utilidades_domesticas,50,492,2,1125,43,13,11
8bab563be2e3316280e3990af91da7b7,eletronicos,49,190,1,133,18,11,14
87a9863375a0a462b168cb02bdad360c,bebes,58,1083,1,383,22,14,17
ffaf0af7eebb57c7f262b51ebb05dfd6,beleza_saude,47,808,1,1255,18,17,16
404a57563d487aecbc2b1a01d9b89aab,cama_mesa_banho,62,313,1,3500,45,15,35
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
c76c1b0e1674ff2956b943232d0ae202,utilidades_domesticas,60,3860,1,245,26,8,17
502b4749fa10a4ce4438cd3cc7946308,moveis_decoracao,63,176,2,500,47,19,36
869c418f22e0c0ed9207ff691f279e46,utilidades_domesticas,27,282,2,300,20,10,15
e91bea61ea0d665e4c445d6461586e13,informatica_acessorios,60,540,1,3400,21,17,15
c55c10c2e37e534c37d1e6694612664c,fashion_bolsas_e_acessorios,54,356,3,550,43,16,27
54151de8a5ccf2dc3058b447e1f582f3,moveis_decoracao,54,718,1,300,16,16,16
75d3880783e696c130527f026ee302d4,esporte_lazer,41,243,1,400,44,13,44
f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
409ad0594dd6af287d870a566756dc10,eletrodomesticos,58,1005,3,200,30,10,15
36ea81e90d1292dcdc3ad8abb09c20fe,bebes,59,921,4,350,42,27,42
eae99ba0d11a9e56ddc878519bdb33b1,esporte_lazer,39,716,2,1280,29,24,22
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,22,11,16
d315b738a6e96f4d9710af966cb7cd5b,utilidades_domesticas,58,331,4,300,16,5,12
c9b6f0f5e861adc800edb233fc1da1c4,moveis_decoracao,59,1977,3,1450,69,11,11
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32,3831,1,150,16,16,11
5bc5b37461d0d4ee9b6e9507b01fc1d7,cama_mesa_banho,60,1617,4,250,16,22,11
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,27,10,15
c66473cee835e09bdd0edc66f628af7c,eletronicos,48,118,1,100,24,8,18
3c0b8519a8235ff19814687b02957b77,moveis_decoracao,48,1470,3,200,35,2,25
d06466afa11453b6450b70992c90ece7,beleza_saude,57,821,1,550,20,12,12
3d3dd9f435c6795eb6ff0be50b45041f,papelaria,44,373,3,3167,50,21,37
58c91c9e1ddc24815b7c15ac4e8fee5e,portateis_casa_forno_e_cafe,53,97,1,150,27,13,17
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56,458,1,1860,39,12,33
173c08b531cec70292992396ced22e7d,moveis_decoracao,26,375,1,1600,35,8,35
33ba4b29d820b397054cc97e892ab1bc,automotivo,57,955,2,300,17,10,15
9bf49e13f79afe62919c79d125d81cf8,ferramentas_jardim,47,417,4,1150,22,21,16
aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,16,8,11
062c203528884afcf5ab3bcd04593f51,moveis_decoracao,43,140,1,1500,25,20,35
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56,1224,3,556,21,16,16
9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,53,1494,2,900,26,19,23
3c28d10ea65fbafd9792027334cf4544,moveis_decoracao,57,1586,6,228,17,12,15
b616783675f9399f98376a7a1cf2d0bf,utilidades_domesticas,49,964,1,1300,16,30,12
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56,817,1,50,16,8,16
3a12fe499b9342f78cb827ee18393e7f,cama_mesa_banho,54,739,1,1050,25,10,25
164c46357539e20cff56925225cf924c,esporte_lazer,38,490,1,700,28,15,20
98d893a81a1845b6f278f33eee0a4f36,livros_importados,48,2157,6,1000,33,6,22
43ee88561093499d9e571d4db5f20b79,moveis_decoracao,39,161,3,200,20,20,20
4f469a5f807d396370c43aa7d536a2a8,cama_mesa_banho,36,223,1,550,40,5,30
aa8627a375771ab01288705307ec4ae5,utilidades_domesticas,53,493,1,5750,40,25,30
4f5ebefc2bff02e685e4cf546c88f9b3,moveis_decoracao,33,187,5,7950,40,38,40
66d92b0c49af34728904a73c26e9e59a,relogios_presentes,56,582,1,450,16,19,14
194163a8a65a48a8c95623c399a9d4a7,,,,,1600,48,8,39
3e442d09f9dfef002aadf31960869f65,informatica_acessorios,33,1084,2,200,41,2,29
1342c0533d30a76542a5697aed78039f,moveis_decoracao,42,993,1,1050,17,27,17
622bad99b4296aade0783ebecdd3fa15,esporte_lazer,47,1249,1,400,27,6,25
e0352fc1b2c93712f1772fc4b0204db7,moveis_escritorio,59,1253,1,8075,52,51,17
f7adf36ac9a90fe0ef2ab34bc1baa8b5,automotivo,58,506,4,100,23,2,17
eefc762f81da3ef743a44e15590c5718,dvds_blu_ray,49,2821,1,450,20,5,14
ba959fa0160c144aab62f721009c5f32,automotivo,41,1978,1,12200,62,62,19
db91bca0e0253d71433c22ac5acd0fbe,papelaria,45,513,2,575,23,26,14
af407c297ba8ec15891e2d95193203c2,construcao_ferramentas_construcao,39,493,1,2008,45,23,21
2ab3eebb03e660d44470d936c0f20bb6,esporte_lazer,56,788,3,300,22,6,16
51ff363ff8346f0fb99858f2c0954231,esporte_lazer,49,752,1,200,20,7,14
c6a8643df741a03acc58318e481abf0f,telefonia,56,447,2,175,18,4,12
12acdab5736a2cbddfce65059918826c,livros_interesse_geral,43,791,2,425,19,12,14
ff817f0901191fbe02933928daa95e6e,automotivo,60,587,2,725,60,8,33
232ae93f6ac6e6a57c1b34b312eb3826,automotivo,59,1066,4,100,24,2,17
f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,59,2432,3,1200,16,11,11
47fe9ce1e411796d7fd0fe712100ecd8,automotivo,56,1661,3,500,16,21,18
6d0af4d8b482cc38d72acafc37bdd8f1,,,,,2400,34,33,19
dbf66e3a8f833012d2da362c443111af,esporte_lazer,53,1330,4,575,24,17,23
5099f7000472b634fea8304448d20825,beleza_saude,56,635,1,375,26,11,18
ff7a70b3356d433014b7d6957ed196cb,moveis_decoracao,51,598,2,16400,80,20,20
0a29ce51f88190dc32d9f6a23f7e9a8c,utilidades_domesticas,42,245,4,150,19,4,11
2b4609f8948be18874494203496bc318,beleza_saude,59,492,3,250,22,10,18
ee9ff7710c74eb0f453f711fe2fd8014,brinquedos,45,293,2,250,34,4,32
02a0c276d5a252215b48269dea73a6e7,esporte_lazer,32,963,1,300,20,15,15
2a3539131370b3ac020dd5f7a656a53d,eletronicos,60,442,2,1075,21,9,9
38273c03eb0f88327f62c1d521260623,informatica_acessorios,49,823,1,150,20,10,20
597db778f5d2ebf10a3fa0f43a2ae143,malas_acessorios,59,2197,6,1000,35,10,20
2052b3c5e08893e567c2fb7778476c75,informatica_acessorios,46,227,1,810,16,10,12
d03e27d4f155991fbefbd25b974b543a,automotivo,51,651,5,5750,64,5,39
8c0fd3e89ebf51f2fcff46abbc4eca05,relogios_presentes,40,525,3,500,38,12,38
ed4eef5d2197b2950e6eec648488909d,bebes,45,891,1,3050,28,33,45
18a6a9435280bc4978a427f0f95cbd4e,utilidades_domesticas,54,450,5,250,30,11,17
a94bae2ca6c0f6530af830bda6dae563,cama_mesa_banho,52,629,1,900,45,15,35
69455f41626a745aea9ee9164cb9eafd,relogios_presentes,41,408,2,501,18,13,14
0fe922b7f7d43ef454bbc241416e7401,esporte_lazer,45,429,2,50,20,11,11
abcadf3aeced9a5dd2c23cb61ca09a4c,automotivo,56,663,3,577,24,14,13
63c4a70e0a12b4bd9475fca9e9937e76,automotivo,44,350,1,30000,60,60,60
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52,1197,1,2500,20,11,11
0ea4159212776c6cc70d802d45145353,cama_mesa_banho,41,187,2,200,16,6,20
bfe05de8c1ac3259ae43ada77182d840,beleza_saude,60,1090,1,2400,30,20,20
ca873fc3d2a6186b92f8c32d685012a6,telefonia,57,319,3,275,16,5,11
2d110366dd24a714cb50dddc30b4101c,esporte_lazer,32,1961,1,250,16,17,22
1164c17af70425821f88bfbdc9e907a3,bebes,44,282,1,550,50,10,50
